YEAR,PERMNO,STDEV,E,F,QUICK,SelectionProb,SamplingWeight
1989,10031,0.3449370124,5366000,7678000,0.8952962737,0.0480769231,20.8
1989,10040,2.1493834256,687187.5,14289000,1.0897269181,0.0480769231,20.8
1989,10079,0.9013416926,6492750,4494000,1.047929076,0.0480769231,20.8
1989,10127,0.6577754714,26684000,1987500,3.1651860744,0.0480769231,20.8
1989,10133,2.3749563705,1341562.5,2442000,1.1459701493,0.0480769231,20.8
1989,10190,0.555379605,57021625,3500000,0.2243377483,0.0480769231,20.8
1989,10206,0.7029561908,550875,97000,2.0171102662,0.0480769231,20.8
1989,10214,0.9420085656,38323750,11325500,2.2686208903,0.0480769231,20.8
1989,10224,0.5614683845,48060375,9408500,2.1016621336,0.0480769231,20.8
1989,10314,0.4448346748,7091000,1295500,1.4985192498,0.0480769231,20.8
1989,10405,0.3604179077,1191937.5,0,6.5802469136,0.0480769231,20.8
1989,10422,0.6294584112,39168000,5940000,0.7463943573,0.0480769231,20.8
1989,10455,1.012599767,35812000,15925000,1.1925971299,0.0480769231,20.8
1989,10585,0.63177191,4068562.5,2400000,1.3150663544,0.0480769231,20.8
1989,10661,0.7167413522,14928156.25,1538500,0.5538336052,0.0480769231,20.8
1989,10720,0.6756789332,95441250,3264000,1.6390058681,0.0480769231,20.8
1989,10749,0.6730064152,32928000,0,1.7523572318,0.0480769231,20.8
1989,10866,0.2472689658,546709375,140293000,2.1622088184,0.0480769231,20.8
1989,10910,0.9208784013,59895625,28807000,0.7418176595,0.0480769231,20.8
1989,10930,0.6521236148,7348968.75,433000,2.0367892977,0.0480769231,20.8
1989,10975,0.7127476272,323437.5,703000,0.9230769231,0.0480769231,20.8
1989,11051,0.3168977243,44300000,109000,1.6145794944,0.0480769231,20.8
1989,11072,0.2693980627,38670375,2811000,1.3792357606,0.0480769231,20.8
1989,11157,0.3346779797,5514250,2017000,2.7447068404,0.0480769231,20.8
1989,11197,0.6607302642,27272250,946000,4.1918465228,0.0480769231,20.8
1989,11204,1.3144708805,1418390.625,238000,1.1929824561,0.0480769231,20.8
1989,11257,0.4005947652,5670000,817500,0.5801944107,0.0480769231,20.8
1989,11262,0.3456889619,2478437.5,3113000,1.1008296107,0.0480769231,20.8
1989,11277,0.5844166751,19871000,2513500,2.2779747396,0.0480769231,20.8
1989,11343,0.3804236307,112303125,1204500,6.4040428348,0.0480769231,20.8
1989,11374,1.042502586,499296.875,0,8.4642857143,0.0480769231,20.8
1989,11405,0.9920274668,9200125,636000,2.1300539084,0.0480769231,20.8
1989,11445,1.1155204831,14654250,19791000,1.1996932431,0.0480769231,20.8
1989,11484,0.660333421,28480875,9778500,2.326588884,0.0480769231,20.8
1989,11525,0.462401209,61441625,0,3.2968503937,0.0480769231,20.8
1989,11552,0.6267399107,47751125,0,20.873477038,0.0480769231,20.8
1989,11581,0.3074014836,182953750,32169000,1.659120708,0.0480769231,20.8
1989,11633,0.3479298983,3948093.75,4877000,0.2581979932,0.0480769231,20.8
1989,11636,0.5431812924,55688500,1500000,21.992818671,0.0480769231,20.8
1989,11661,1.076910309,15072625,1093000,2.5279365079,0.0480769231,20.8
1989,11689,1.043067688,2034375,1788500,1.108881298,0.0480769231,20.8
1989,11779,0.7484378743,25974000,2423000,5.844,0.0480769231,20.8
1989,11794,0.6706210353,1100000,316500,2.4481203008,0.0480769231,20.8
1989,11799,0.4530669864,1430625,3000,16.11827957,0.0480769231,20.8
1989,11994,0.5279305082,25567500,5858000,1.7343515139,0.0480769231,20.8
1989,12083,0.714332817,33025000,32458500,3.8212183261,0.0480769231,20.8
1989,12138,0.6366928924,18831750,177000,15.4,0.0480769231,20.8
1989,12173,0.9679850691,17042062.5,16311000,0.7711783743,0.0480769231,20.8
1989,12222,0.3973741515,15000000,585000,2.3800738007,0.0480769231,20.8
1989,12260,0.4965369402,70482000,17065000,1.7421040886,0.0480769231,20.8
1989,13056,0.2530732563,614864000,144307000,3.454542498,0.0480769231,20.8
1989,13777,0.4124202873,104685375,0,2.70314164,0.0480769231,20.8
1989,16011,0.3831282873,85512375,0,2.7653068316,0.0480769231,20.8
1989,16678,0.4497530888,699669500,2709379500,1.140748798,0.0480769231,20.8
1989,17005,0.2053518411,4051652500,35106000,2.056370948,0.0480769231,20.8
1989,17671,0.8506665514,10665625,6858500,0.5564285714,0.0480769231,20.8
1989,18411,0.1834424733,7020984125,4423321500,1.2738817368,0.0480769231,20.8
1989,18623,0.4097364399,90853500,60621500,1.2743071519,0.0480769231,20.8
1989,19166,0.3352763111,1084992000,808332500,1.2092842762,0.0480769231,20.8
1989,20045,0.696088001,27216000,2506000,1.4387429093,0.0480769231,20.8
1989,20248,0.2562183059,332667750,536000,2.2098128371,0.0480769231,20.8
1989,20299,0.5489745859,11712125,1562500,2.7950015818,0.0480769231,20.8
1989,20547,0.9015047178,15905625,1332000,2.4833333333,0.0480769231,20.8
1989,20562,0.2142278222,2152939500,245126000,1.4212419944,0.0480769231,20.8
1989,21004,0.2091050614,14486975000,6610093000,0.956019642,0.0480769231,20.8
1989,21143,0.3426099146,360820625,251945500,1.7877510315,0.0480769231,20.8
1989,22066,0.3461967648,1058982500,11932500,4.3841227263,0.0480769231,20.8
1989,22921,0.4175801799,89023500,1650000,2.7877106668,0.0480769231,20.8
1989,23499,0.1882870066,1374360000,716840000,1.0716901294,0.0480769231,20.8
1989,23991,0.8445268098,249375,1457000,1.384568774,0.0480769231,20.8
1989,24097,1.1263942129,4510500,1000500,1.9466271312,0.0480769231,20.8
1989,24360,0.4836004573,1417710750,1987185000,0.9809902627,0.0480769231,20.8
1989,24556,0.5693820959,102634500,11825500,4.8538601653,0.0480769231,20.8
1989,24766,0.2783456585,1303750500,721950000,1.0804336188,0.0480769231,20.8
1989,25612,0.4019572244,13432125,2395000,5.0065699425,0.0480769231,20.8
1989,25778,0.3428303628,2526603750,95108000,1.8523547388,0.0480769231,20.8
1989,26657,0.285946069,1703068500,335136000,1.0926655414,0.0480769231,20.8
1989,26965,0.6584345438,57823000,0,1.4582739747,0.0480769231,20.8
1989,27086,0.3365301824,3313327875,643273500,2.2086313943,0.0480769231,20.8
1989,27334,0.2630925119,281750000,19144500,2.393038225,0.0480769231,20.8
1989,27633,0.295833677,2067624000,1587587500,1.1454040624,0.0480769231,20.8
1989,28071,0.8799034638,9132500,1731500,2.1875290833,0.0480769231,20.8
1989,28784,0.5408559646,7458750,1099000,2.38934561,0.0480769231,20.8
1989,28952,0.556513243,12280500,4867000,2.8847307753,0.0480769231,20.8
1989,29701,0.5887482849,687578.125,3648500,0.8224088488,0.0480769231,20.8
1989,30067,0.4950912699,303621750,69657000,1.8987893814,0.0480769231,20.8
1989,30075,0.4502826595,266936500,0,3.991827851,0.0480769231,20.8
1989,30411,0.3076738204,14700000,2605500,0.7395119863,0.0480769231,20.8
1989,30884,0.3646089993,231876750,0,6.3184193338,0.0480769231,20.8
1989,30940,0.3091560121,177682500,23649500,2.7351346298,0.0480769231,20.8
1989,31203,0.6002082089,10108000,2904500,2.2917775244,0.0480769231,20.8
1989,31457,0.7899490765,13962812.5,3582500,1.187650292,0.0480769231,20.8
1989,31748,0.6449918167,13368750,2520000,0.9234891337,0.0480769231,20.8
1989,32205,0.2902888855,1459219500,126387500,1.5671991043,0.0480769231,20.8
1989,32475,0.2177559813,4758284375,812350000,1.9868591523,0.0480769231,20.8
1989,32707,0.2797841481,492810125,38148500,6.1000980244,0.0480769231,20.8
1989,33072,0.1748780612,1390236375,2104500000,1.5893318568,0.0480769231,20.8
1989,33814,0.2619774993,975648000,293000000,1.1156282999,0.0480769231,20.8
1989,34463,0.8928407393,13179500,5075000,2.9543434962,0.0480769231,20.8
1989,35211,0.172154702,2620094750,723032500,7.8186156015,0.0480769231,20.8
1989,38085,0.6587357977,59384500,0,4.920613354,0.0480769231,20.8
1989,40540,0.875269803,5533500,1004500,2.5434131737,0.0480769231,20.8
1989,41241,0.8182978492,28720000,45000,2.149692901,0.0480769231,20.8
1989,41929,0.2727842049,1244331000,26094500,1.3237225171,0.0480769231,20.8
1989,42148,0.4737403395,35630000,24959000,2.0859816384,0.0480769231,20.8
1989,42569,0.5481277325,149960875,84079500,2.5613686732,0.0480769231,20.8
1989,43781,0.5102228344,51610250,18341500,2.3167114709,0.0480769231,20.8
1989,44337,0.3976586696,59613625,69216500,1.5007226383,0.0480769231,20.8
1989,44522,0.5883751834,4400187.5,192500,2.4761513158,0.0480769231,20.8
1989,44565,0.7986634059,23712000,0,3.7361225048,0.0480769231,20.8
1989,44573,1.0102001174,807703.125,209000,1.7420091324,0.0480769231,20.8
1989,44856,0.8468392682,19206000,646000,2.2155247602,0.0480769231,20.8
1989,45137,0.3011766732,65603000,24279000,2.0606584737,0.0480769231,20.8
1989,45225,0.3000091877,1398803000,606264500,1.0992686664,0.0480769231,20.8
1989,46886,0.5078896047,208950250,0,3.2983765924,0.0480769231,20.8
1989,47466,0.2745061043,2169941250,378641500,0.7047896131,0.0480769231,20.8
1989,47810,0.2309211312,136174500,29244000,1.9838617281,0.0480769231,20.8
1989,48120,0.4699954033,4053000,6555000,1.6527854082,0.0480769231,20.8
1989,48637,0.6127303165,5562500,22500000,2.01569562,0.0480769231,20.8
1989,49007,0.5317091457,18920000,2839500,1.4801764932,0.0480769231,20.8
1989,49736,0.3511443387,44819625,31345500,1.8174703947,0.0480769231,20.8
1989,50156,0.4600695456,760404500,56941000,3.6673449589,0.0480769231,20.8
1989,51094,0.5892545768,45612000,15099000,1.7444347884,0.0480769231,20.8
1989,51393,0.470703716,193431000,45640000,3.1934267876,0.0480769231,20.8
1989,51692,0.499367053,351051750,76923500,2.9142082394,0.0480769231,20.8
1989,52231,0.5702985734,25541750,17561000,2.1914750363,0.0480769231,20.8
1989,52250,0.5707139107,6564500,15749000,1.299162124,0.0480769231,20.8
1989,52804,0.4143594609,210954500,24515500,2.5584613916,0.0480769231,20.8
1989,52898,0.2383931496,95038125,81388000,0.9629863767,0.0480769231,20.8
1989,54608,0.2986021912,351535250,58780000,0.9293937225,0.0480769231,20.8
1989,55160,0.4923921601,3404625,228000,3.4820441989,0.0480769231,20.8
1989,55467,0.4988635871,29200000,1559500,2.724224016,0.0480769231,20.8
1989,55976,0.2972725935,17741652625,637091500,1.7575735427,0.0480769231,20.8
1989,56223,0.2646795989,1092088500,197000000,3.2942260442,0.0480769231,20.8
1989,57330,0.2986984817,129846000,9987000,0.5912453761,0.0480769231,20.8
1989,57999,0.9234408274,10016500,7590500,1.912999185,0.0480769231,20.8
1989,58836,0.4134745644,16244250,8234000,1.7782361734,0.0480769231,20.8
1989,59774,0.2817026927,40427750,10900000,2.1804571679,0.0480769231,20.8
1989,60709,0.573539832,1693656.25,89000,0.5103092784,0.0480769231,20.8
1989,61576,0.3840369958,25034625,6712500,3.4350439205,0.0480769231,20.8
1989,61823,0.4212153542,68107500,79056000,1.6084593876,0.0480769231,20.8
1989,61866,0.6751123172,55885375,21960000,2.3124906751,0.0480769231,20.8
1989,63096,0.2289636024,1074026250,83083500,2.1528946966,0.0480769231,20.8
1989,63618,0.8765088948,8093250,10639000,1.5057631855,0.0480769231,20.8
1989,63845,0.2449497402,956450000,112300000,1.0831686523,0.0480769231,20.8
1989,64012,0.6248612406,17561250,26109000,1.8439470232,0.0480769231,20.8
1989,64506,0.5112009247,13267500,9068000,1.8669846317,0.0480769231,20.8
1989,65568,0.3086693255,1383774000,142291500,1.0086449284,0.0480769231,20.8
1989,65964,0.7801390133,11902500,6219500,5.5777540107,0.0480769231,20.8
1989,66085,0.7259000306,20725125,18494000,0.622521937,0.0480769231,20.8
1989,66166,0.9000414164,499375,331000,0.2026431718,0.0480769231,20.8
1989,66341,0.5880702516,25914000,11588500,6.1382952592,0.0480769231,20.8
1989,66393,0.3908067927,9487000,1056000,3.2200647249,0.0480769231,20.8
1989,66640,0.5603109206,7657875,3903000,1.7236625206,0.0480769231,20.8
1989,68161,0.3259603283,313065000,107083000,3.0647296379,0.0480769231,20.8
1989,68428,0.6726182573,194340000,2034500,1.4532227089,0.0480769231,20.8
1989,69139,0.4259150656,68026000,87461500,1.4005323961,0.0480769231,20.8
1989,69316,1.2306789392,5019750,14144000,0.4882235322,0.0480769231,20.8
1989,69332,1.1105053526,12187125,2584500,1.7475023563,0.0480769231,20.8
1989,69471,0.4200410151,6282421.875,4419000,1.4414848993,0.0480769231,20.8
1989,69809,0.6257792586,81808125,7860500,3.3722184218,0.0480769231,20.8
1989,69825,0.6247689136,23125000,0,1.4173241247,0.0480769231,20.8
1989,70280,0.2940677161,97645625,12605500,2.9212952751,0.0480769231,20.8
1989,70578,0.2807251372,724404000,169692000,1.2516182326,0.0480769231,20.8
1989,72195,1.9947704898,460281.25,472500,0.5019215988,0.0480769231,20.8
1989,72603,0.7579402626,4641750,1011500,2.7134268537,0.0480769231,20.8
1989,72872,0.2678827606,56067000,2727500,1.6447831184,0.0480769231,20.8
1989,73008,0.6319516,21127500,697500,15.650821089,0.0480769231,20.8
1989,75046,0.6529715546,515843.75,664500,3.72,0.0480769231,20.8
1989,75110,0.9163715713,31326750,3685000,2.1721876576,0.0480769231,20.8
1989,75242,0.6418181815,6842250,384500,3.4031805426,0.0480769231,20.8
1989,75247,0.3616206332,158128000,90139000,5.1107891743,0.0480769231,20.8
1989,75303,0.90188191,34034000,30819000,1.0652437319,0.0480769231,20.8
1989,75343,0.4485291778,922500,323523500,1.357325641,0.0480769231,20.8
1989,75504,0.848239205,3694281.25,3360000,0.8005131495,0.0480769231,20.8
1989,75518,0.3444647309,126798375,1115000,6.3318935488,0.0480769231,20.8
1989,76081,0.3557552646,66899250,0,2.5672754947,0.0480769231,20.8
1989,77439,0.8210608598,9708187.5,64500,0.057591623,0.0480769231,20.8
1989,77739,0.7845475171,15392812.5,1351000,11.382352941,0.0480769231,20.8
1989,78387,0.8463044742,2485781.25,7109000,0.9642587845,0.0480769231,20.8
1989,78391,0.5342924622,2170000,0,1.2932692308,0.0480769231,20.8
1989,78418,0.8130667557,19699500,789000,3.0190174326,0.0480769231,20.8
1989,78615,0.8285645592,2828000,170000,0.4262820513,0.0480769231,20.8
1989,79303,0.3120830608,351851500,37494500,2.1299622569,0.0480769231,20.8
1989,80929,0.7298880588,117542250,1596000,2.617196057,0.0480769231,20.8
1989,81219,0.6206657563,83820000,43257000,1.3222817516,0.0480769231,20.8
1989,83433,0.5037023421,38354750,4933000,2.5585758741,0.0480769231,20.8
1989,83812,0.5995225217,9795625,84500,1.9254341164,0.0480769231,20.8
1989,85287,0.7965791111,5654687.5,0,3.4710365854,0.0480769231,20.8
1989,86933,1.2064192061,10999312.5,47220500,1.8914298775,0.0480769231,20.8
1989,88795,0.5145786997,35451000,9923500,1.9307861866,0.0480769231,20.8
1989,88904,0.8874157387,12591375,1604000,0.5318396226,0.0480769231,20.8
1989,89392,0.3724833055,603820000,15000000,0.9827465635,0.0480769231,20.8
1989,89456,0.3298712691,39757750,1406500,3.8093319194,0.0480769231,20.8
1989,89755,0.4232582918,28752750,542000,4.5101807802,0.0480769231,20.8
1989,89843,0.6225627971,3830937.5,921500,0.6072585872,0.0480769231,20.8
1989,90254,0.6002668558,17448750,6272000,1.6428095872,0.0480769231,20.8
1989,91380,0.4553897084,1385805750,131943000,2.7892918421,0.0480769231,20.8
1989,92444,0.5819830518,27977750,8963500,1.8141306617,0.0480769231,20.8
1989,93236,0.616494144,6280312.5,67000,1.5487804878,0.0480769231,20.8
1990,10012,0.6566816039,3761062.5,2259500,1.3002842928,0.0495908753,20.165
1990,10093,1.3798398589,7906250,17090500,2.4127617149,0.0495908753,20.165
1990,10260,0.7623597768,2823578.125,1373000,0.3440077632,0.0495908753,20.165
1990,10274,0.7323983481,969375,1362000,0.8555956679,0.0495908753,20.165
1990,10360,0.3049201806,205065000,44234500,2.0703050395,0.0495908753,20.165
1990,10371,0.5801339171,35890250,2581500,2.3328974407,0.0495908753,20.165
1990,10417,1.154927706,5925000,500000,4.0278249067,0.0495908753,20.165
1990,10493,0.6831112623,50501953.125,434000,6.3260135135,0.0495908753,20.165
1990,10704,0.4950432326,80077500,3261000,2.4836224894,0.0495908753,20.165
1990,10705,0.3559909428,109990000,56600000,1.5856684709,0.0495908753,20.165
1990,10820,1.0274669404,24063750,0,3.6438240271,0.0495908753,20.165
1990,10828,0.5285825316,59584000,2567500,3.7095777549,0.0495908753,20.165
1990,10845,0.9130205419,8000000,4620000,1.5523949815,0.0495908753,20.165
1990,10847,0.7484532358,4326687.5,0,9.8871595331,0.0495908753,20.165
1990,10927,0.7532284282,1132750,159000,0.4834951456,0.0495908753,20.165
1990,11037,0.5003842291,43232000,15980500,2.2576057227,0.0495908753,20.165
1990,11055,1.0247565622,1702734.375,4743000,0.8218609478,0.0495908753,20.165
1990,11168,0.6627667699,1306343.75,2971500,2.446586083,0.0495908753,20.165
1990,11314,0.5700355993,79327000,9751000,1.9841445428,0.0495908753,20.165
1990,11486,0.2798073919,45516250,887043000,1.0765228817,0.0495908753,20.165
1990,11508,1.0904470527,18371250,36000,2.6467532468,0.0495908753,20.165
1990,11703,0.1834091654,28770561000,5913500000,1.2135216089,0.0495908753,20.165
1990,11707,0.376834573,59657250,11325500,4.6392105059,0.0495908753,20.165
1990,11801,0.6078120749,49942500,9250000,1.2881596368,0.0495908753,20.165
1990,11816,0.6011969588,23642718.75,1140000,1.4771414425,0.0495908753,20.165
1990,11939,0.7415768289,75120000,22575500,2.8397338277,0.0495908753,20.165
1990,11952,0.6406293874,3312875,239000,2.6717171717,0.0495908753,20.165
1990,11976,0.3524922556,430608750,87500,3.2557020499,0.0495908753,20.165
1990,11998,0.7019513569,17008000,4411500,1.8136721113,0.0495908753,20.165
1990,12067,0.4902565129,88453750,891000,4.5158989599,0.0495908753,20.165
1990,12253,0.274286075,50197500,12294000,1.318350626,0.0495908753,20.165
1990,12257,0.4099868765,57085875,8208500,0.3221894461,0.0495908753,20.165
1990,12284,0.3646199714,127367500,1148500,5.658264314,0.0495908753,20.165
1990,14227,0.506262059,13196250,2379500,11.362169431,0.0495908753,20.165
1990,14761,1.1168524157,27914312.5,5675500,0.3105834626,0.0495908753,20.165
1990,15166,0.5508261833,10279687.5,0,1.915480427,0.0495908753,20.165
1990,15975,0.6104482763,17115000,2450000,2.2019350811,0.0495908753,20.165
1990,18729,0.2249601956,4390707500,640883000,1.9171913043,0.0495908753,20.165
1990,19271,0.6554247619,76587500,0,2.066163867,0.0495908753,20.165
1990,19992,0.3029165004,76866000,57628500,1.8753714182,0.0495908753,20.165
1990,20045,0.0529324974,50733000,2842500,1.4978448276,0.0495908753,20.165
1990,20079,0.1839540256,1282441125,336541000,1.4107075267,0.0495908753,20.165
1990,22074,0.4312308672,755157000,424200000,0.8191426894,0.0495908753,20.165
1990,22163,0.4708062295,20614218.75,12567000,1.3269081901,0.0495908753,20.165
1990,22517,0.0949954977,3233761125,1649575500,0.7830437072,0.0495908753,20.165
1990,22592,0.155412794,17836159250,897500000,1.9779492834,0.0495908753,20.165
1990,22752,0.2019606989,30638772500,386200000,1.7877628061,0.0495908753,20.165
1990,22825,0.9606836244,6291000,9982000,2.7033979421,0.0495908753,20.165
1990,23042,0.0845479971,178436000,67741500,1.0036359024,0.0495908753,20.165
1990,24038,0.6794872726,3883437.5,208000,0.7096774194,0.0495908753,20.165
1990,24126,0.6619792658,84414000,0,1.8954231912,0.0495908753,20.165
1990,24193,0.3621594038,25627500,24666000,4.9008369868,0.0495908753,20.165
1990,24870,0.1334469653,781684500,248150500,2.4796069309,0.0495908753,20.165
1990,25371,0.3209961819,1007056750,373920000,1.6567544956,0.0495908753,20.165
1990,26711,0.2921207691,109773750,80744000,0.7077590085,0.0495908753,20.165
1990,27247,1.3765989089,1968750,316500,0.4805414552,0.0495908753,20.165
1990,27255,0.5084060444,208568000,29021000,1.8971535983,0.0495908753,20.165
1990,27562,0.2801342225,266446500,9983500,1.6366377686,0.0495908753,20.165
1990,27749,0.3811660928,91398375,70326000,1.8652480866,0.0495908753,20.165
1990,29049,0.1289776058,1078480500,538145000,1.3056925105,0.0495908753,20.165
1990,29162,0.8276828422,2882562.5,1839000,1.7726252805,0.0495908753,20.165
1990,29832,0.5309766504,287718437.5,26574000,2.4500078712,0.0495908753,20.165
1990,29946,0.1914248228,1535903000,58069000,2.9505524598,0.0495908753,20.165
1990,30250,0.1715310248,291219250,3074500,3.3130743348,0.0495908753,20.165
1990,30330,0.1967302072,10153685875,879903500,3.169637868,0.0495908753,20.165
1990,32440,0.4237754471,86063375,45414000,2.0667462863,0.0495908753,20.165
1990,32459,0.3080965915,109761750,7868000,2.1272942328,0.0495908753,20.165
1990,33478,0.1331657598,21953750,9938500,2.063986751,0.0495908753,20.165
1990,33814,0.2118349408,1258912500,195750000,0.9405487805,0.0495908753,20.165
1990,34359,0.8040422376,5896250,43975000,0.6281218132,0.0495908753,20.165
1990,34818,0.349441143,51640000,5042500,2.4803169734,0.0495908753,20.165
1990,34973,0.7397328807,33916375,528000,2.5325900515,0.0495908753,20.165
1990,35991,0.2555703939,70452250,24201500,1.806196076,0.0495908753,20.165
1990,36709,0.4566848434,8843000,0,9.5912162162,0.0495908753,20.165
1990,36792,1.1898211122,40330562.5,17161000,0.2008002371,0.0495908753,20.165
1990,36927,0.3498507098,54587000,12852500,13.766950182,0.0495908753,20.165
1990,37218,0.2045793344,13960375,9771500,2.2866473688,0.0495908753,20.165
1990,37402,0.4653037149,39480000,17468500,1.6799834745,0.0495908753,20.165
1990,37832,0.5084949325,29283750,7019000,2.0234274711,0.0495908753,20.165
1990,38711,0.2684934979,77091000,1963500,4.4078985062,0.0495908753,20.165
1990,39686,0.2833135815,335662375,26730000,1.0858988455,0.0495908753,20.165
1990,41005,0.1871926566,878967375,575656000,0.479890403,0.0495908753,20.165
1990,41583,0.3111388372,1254093.75,840500,0.7935382191,0.0495908753,20.165
1990,42084,0.5364512846,53930250,0,3.0665883816,0.0495908753,20.165
1990,43290,0.9371960647,15291375,7000,2.8312342569,0.0495908753,20.165
1990,43887,0.2242757467,27172750,9270000,2.6343578714,0.0495908753,20.165
1990,45233,1.666930663,3222000,30184500,1.7923915322,0.0495908753,20.165
1990,45751,0.1932940443,5638152000,193700000,1.4579932789,0.0495908753,20.165
1990,46181,0.3712719468,47231250,19240000,11.302911094,0.0495908753,20.165
1990,46340,0.2647359348,70100625,73391500,2.3217048077,0.0495908753,20.165
1990,46923,0.6147995053,12937625,2273500,1.180285601,0.0495908753,20.165
1990,48494,0.5461920611,20812000,23106000,2.2895724224,0.0495908753,20.165
1990,48637,0.7681460158,8687250,15000000,2.2385967929,0.0495908753,20.165
1990,49197,0.3521048903,54473375,1248500,2.1475023563,0.0495908753,20.165
1990,49437,0.2446861824,458271125,135080500,1.7577804705,0.0495908753,20.165
1990,50703,0.4506387287,170752000,733388000,1.0295688826,0.0495908753,20.165
1990,50818,0.4533013519,4134375,0,1.8431114041,0.0495908753,20.165
1990,51335,1.6932958304,2301750,66882000,0.4642433718,0.0495908753,20.165
1990,51530,0.1301442346,23250000,0,2.8602150538,0.0495908753,20.165
1990,51845,0.7062012421,45011000,5756000,1.6941392933,0.0495908753,20.165
1990,51924,1.4025769914,1106625,3365000,0.5703464948,0.0495908753,20.165
1990,52089,0.3895496661,121395000,19259500,3.5309617918,0.0495908753,20.165
1990,52484,0.3770431451,34142500,481000,2.1483702738,0.0495908753,20.165
1990,52792,0.3482899003,139545000,13007000,6.5657261734,0.0495908753,20.165
1990,53453,0.3630278699,4705500,707000,1.9953145917,0.0495908753,20.165
1990,53639,0.2457084931,101246750,4038500,4.7511150758,0.0495908753,20.165
1990,54093,0.5319034945,17163093.75,78000,1.3450819672,0.0495908753,20.165
1990,55125,0.2390142208,59365500,714000,7.5408996318,0.0495908753,20.165
1990,55475,1.1179466326,4660312.5,270000,1.5579514825,0.0495908753,20.165
1990,55511,0.3000718504,610944750,447057000,0.9020594387,0.0495908753,20.165
1990,55597,0.2339134798,342224750,38637000,2.0936069235,0.0495908753,20.165
1990,56363,0.2744311977,394387625,70987000,0.9629982715,0.0495908753,20.165
1990,56602,0.483787293,15078500,7793500,2.2176643612,0.0495908753,20.165
1990,57489,0.2757304103,3853437.5,501500,17.081967213,0.0495908753,20.165
1990,57745,0.4481048286,2585250,0,3.7995735608,0.0495908753,20.165
1990,58624,0.2226707935,215308500,192484000,0.6288869061,0.0495908753,20.165
1990,58704,0.2001786784,47177812.5,6827000,3.1812598425,0.0495908753,20.165
1990,58836,0.4570845628,13607750,10690500,1.6701472011,0.0495908753,20.165
1990,58886,0.3277543742,45562000,24422500,1.0068758916,0.0495908753,20.165
1990,59185,0.4947054711,70510000,6814000,2.7199546485,0.0495908753,20.165
1990,59483,0.2216439253,770052250,98727000,0.9868005675,0.0495908753,20.165
1990,60055,0.4587336926,54967000,9990000,2.1026064245,0.0495908753,20.165
1990,61357,0.7344370925,3717562.5,10500,0.6350340136,0.0495908753,20.165
1990,61400,0.4643768204,925031.25,0,1.609922179,0.0495908753,20.165
1990,62228,0.308414845,50409000,10069000,7.1251450677,0.0495908753,20.165
1990,62296,0.6781191179,21048000,14992500,0.2271449826,0.0495908753,20.165
1990,62527,1.5866696211,22726000,8158000,2.4646262688,0.0495908753,20.165
1990,62949,0.5273323436,197540000,7350000,2.4686924494,0.0495908753,20.165
1990,64355,0.3457392373,39345750,99000,5.4660885723,0.0495908753,20.165
1990,64654,0.5185045264,15379000,18239500,1.7815134717,0.0495908753,20.165
1990,64936,0.1039383199,4707820000,2548598500,1.0005255413,0.0495908753,20.165
1990,65016,0.6934388245,5222625,0,11.331578947,0.0495908753,20.165
1990,65189,0.4200523955,55962500,25500000,2.0742069689,0.0495908753,20.165
1990,65940,0.2649128127,6468750,802000,3.2031896043,0.0495908753,20.165
1990,65964,0.7075386826,6685875,11634500,2.6367642738,0.0495908753,20.165
1990,66078,0.5506490395,34036625,0,3.7425808603,0.0495908753,20.165
1990,66536,0.6694635613,7428000,37078500,0.4558833127,0.0495908753,20.165
1990,66588,0.9178912547,7063000,2677000,0.77301732,0.0495908753,20.165
1990,67002,0.205113301,77656250,23410000,1.6088670272,0.0495908753,20.165
1990,67010,0.6586868437,8678000,2831500,8.7441721458,0.0495908753,20.165
1990,67088,0.3870420736,58333000,137745500,0.3610588071,0.0495908753,20.165
1990,67970,0.4303019435,17923500,13526000,5.2328854766,0.0495908753,20.165
1990,68072,0.2402828832,320625000,0,1.8935055212,0.0495908753,20.165
1990,68320,0.5793833156,25510500,28030500,1.219442477,0.0495908753,20.165
1990,69200,0.6842940646,10147500,2194500,3.8776192599,0.0495908753,20.165
1990,69411,0.2685155119,70997500,61923000,1.6246278354,0.0495908753,20.165
1990,69489,0.640935092,650709250,144907500,2.2279350032,0.0495908753,20.165
1990,70033,0.302791814,338923750,64329500,1.3763026085,0.0495908753,20.165
1990,70164,0.5130098946,38504500,71582500,1.0543440637,0.0495908753,20.165
1990,70704,0.51199786,69543843.75,31666500,0.2524850895,0.0495908753,20.165
1990,71045,1.1249197009,2782500,490000,0.6532474503,0.0495908753,20.165
1990,73729,1.4462512563,1475375,6057500,1.1136861176,0.0495908753,20.165
1990,73948,0.3177573731,929250,726000,1.4523099851,0.0495908753,20.165
1990,74740,0.7908850619,1555000,923500,2.0411428571,0.0495908753,20.165
1990,75216,0.3541450636,7564000,823500,1.6084400904,0.0495908753,20.165
1990,75356,0.498386106,55125000,12792500,4.3501168614,0.0495908753,20.165
1990,75478,0.2574158973,192132000,0,11.026629681,0.0495908753,20.165
1990,75545,0.6644709114,14567500,0,6.1387640449,0.0495908753,20.165
1990,75576,0.3577566507,410550000,73546500,0.8984128616,0.0495908753,20.165
1990,75581,0.477722536,8729000,1249500,1.4026217228,0.0495908753,20.165
